date,Benchmark,Benchmark_acf,Benchmark_ese,Benchmark_lower,Benchmark_sqe,Benchmark_sse,Benchmark_upper,MAN,MAN_acf,MAN_alpha,MAN_beta,MAN_ese,MAN_gamma,MAN_lower,MAN_m,MAN_sqe,MAN_sse,MAN_upper,adj_close
2015-10-02,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,106.1868491444
2015-10-05,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,106.57165381605999
2015-10-06,106.57165381605999,0.5098661899400128,0.0,106.1868491444,0.25996353164394514,0.25996353164394514,106.1868491444,108.1868491444,-1.1053291383999948,0.0,0.0,0.9617889725521297,0.0,-90.63418029429171,0.0,1.2217525041960748,1.2217525041960748,305.0078785830925,107.081520006
2015-10-07,107.081520006,-0.5098661899400128,0.0,106.57165381605999,0.25996353164394514,0.5199270632878903,106.57165381605999,108.57165381605999,-2.0,0.0,0.0,3.7400364683560547,0.0,-50.600646753583774,0.0,4.0,5.221752504196075,265.7439543857044,106.57165381605999
2015-10-08,106.57165381605999,-1.2313749493099948,0.0,107.081520006,1.5162842657881923,2.0362113290760826,107.081520006,109.081520006,-3.7412411392500076,0.0,0.0,12.480600996228503,0.0,-381.4806239078748,0.0,13.996885262016695,19.21863776621277,597.6436639198769,105.34027886675
2015-10-09,105.34027886675,2.52047059936001,0.0,106.57165381605999,6.352772042238208,8.388983371314291,106.57165381605999,108.57165381605999,-0.7109043499499847,0.0,0.0,-5.847387047460398,0.0,-612.520904423572,0.0,0.5053849947778104,19.72402276099058,827.664212055695,107.86074946611001
2015-10-12,107.86074946611001,-0.5002460731500094,0.0,105.34027886675,0.2502461337020045,8.639229505016296,105.34027886675,107.34027886675,0.020224526210000704,0.0,0.0,-0.24983710224158548,0.0,-378.7178037802413,0.0,0.00040903146041900546,19.724431792450996,591.3983615137433,107.36050339296
2015-10-13,107.36050339296,0.18278221904000702,0.0,107.86074946611001,0.03340933959718911,8.672638844613484,107.86074946611001,109.86074946611001,-2.3174638541100023,0.0,0.0,5.337229375509197,0.0,-381.08922875034443,0.0,5.370638715106386,25.09507050755738,598.8107276825665,107.543285612
2015-10-14,107.543285612,-1.5199784530599914,0.0,107.36050339296,2.3103344977666445,10.982973342380129,107.36050339296,109.36050339296,-3.3371962340199843,0.0,0.0,8.82654420659052,0.0,-157.2998495954097,0.0,11.136878704357166,36.23194921191455,374.0208563813309,106.02330715894001
2015-10-15,106.02330715894001,1.5873192705999912,0.0,107.543285612,2.5195824668180884,13.502555809198217,107.543285612,109.543285612,-1.9326591824600001,0.0,0.0,1.2155890487288676,0.0,-712.0306441768694,0.0,3.735171515546956,39.967120727461506,929.1172154008727,107.61062642954
2015-10-16,107.61062642954,-0.7888495769099961,0.0,106.02330715894001,0.6222836549910798,14.124839464189296,106.02330715894001,108.02330715894001,-1.201530306310005,0.0,0.0,0.8213914219903343,0.0,-81.54579876821435,0.0,1.4436750769814142,41.41079580444292,295.5924130860951,106.82177685263001
2015-10-19,106.82177685263001,0.6637880586199856,0.0,107.61062642954,0.4406145867664894,14.565454050955786,107.61062642954,109.61062642954,-2.1250615182900106,0.0,0.0,4.075271869750555,0.0,-474.24912293637027,0.0,4.515886456517045,45.926682260959964,691.4703757954527,107.48556491125
