date,AAN,AAN_acf,AAN_alpha,AAN_beta,AAN_ese,AAN_gamma,AAN_lower,AAN_m,AAN_sqe,AAN_sse,AAN_upper,Benchmark,Benchmark_acf,Benchmark_ese,Benchmark_lower,Benchmark_sqe,Benchmark_sse,Benchmark_upper,adj_close
2015-10-02,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.1868491444
2015-10-05,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.57165381605999
2015-10-06,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.081520006
2015-10-07,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.57165381605999
2015-10-08,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,105.34027886675
2015-10-09,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.86074946611001
2015-10-12,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.36050339296
2015-10-13,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.543285612
2015-10-14,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.02330715894001
2015-10-15,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.61062642954
2015-10-16,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,106.82177685263001
2015-10-19,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,107.48556491125
2015-10-20,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,109.44806873671
2015-10-21,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,109.43844861991998
2015-10-22,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,111.11234894164
2015-10-23,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,114.55635075299
2015-10-26,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,110.90070637222
2015-10-27,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,110.19843784645
2015-10-28,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,114.73913297203
2015-10-29,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,115.95126768774999
2015-10-30,115.93036896760638,-0.9699733093763854,0.6000000000000001,0.05,-0.04097915798248952,0.0,108.586371128013,0.0,0.940848220902577,0.940848220902577,119.67015848558852,115.95126768774999,-0.9908720295199913,0.0,114.73913297203,0.9818273788850665,0.9818273788850665,114.73913297203,114.96039565823
2015-11-02,116.02615275358221,0.5504225256177904,0.6000000000000001,0.05,-2.3090716105312703,0.0,110.38097671184607,0.0,0.3029649567074671,1.243813177610044,121.5192056065786,114.96039565823,1.6161796209700015,0.0,115.95126768774999,2.6120365672387376,3.593863946123804,115.95126768774999,116.5765752792
2015-11-03,117.08545613154594,0.8283153816640692,0.6000000000000001,0.04,-1.1019873967492564,0.0,110.51488351690001,0.0,0.6861063715012925,1.9299195491113366,121.61824162817844,116.5765752792,1.3371962340100083,0.0,114.96039565823,1.7880937682505489,5.381957714374353,114.96039565823,117.91377151321001
